,Method,Overlap,Overlap (Standardized Difference of Means),Relative CATE Error (percentage)
13589,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",17.015480921736067
13590,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",115.39196902962033
13591,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",37.215768640590355
13592,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",8.122382108121801
13593,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",61.73421618460689
13594,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",39.88019600393829
13595,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",53.11386924769781
13596,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",21.50389019798979
13597,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.964669381371227
13598,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",49.048435333245536
13599,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",29.189231213362206
13600,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",92.21638517793129
13601,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",57.90113899432288
13602,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",96.25571355563109
13603,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.769236330642585
13604,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",36.43685562937047
13605,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",1.8086775050675117
13606,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",69.39690362150121
13607,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",13.415958444775022
13608,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",69.20944438096983
13609,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",26.30696510155403
13610,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",88.24655682319069
13611,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",35.53202889206404
13612,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",64.14770878961724
13613,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",39.419571725562086
13614,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",8.455350948448743
13615,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",68.55319593672559
13616,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",118.21673903880283
13617,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",32.88712635843803
13618,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",55.80531188540125
13619,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.502398381790975
13620,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",85.18623121560354
13621,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",23.40219722251037
13622,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",20.455325749009912
13623,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",9.777987419328694
13624,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",24.22700090998429
13625,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",48.55590595527493
13626,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",19.24240153667472
13627,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",1.476934102153351
13628,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",32.222645140194764
13629,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",26.13992958766242
13630,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",8.65192091474169
13631,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",42.89691842854507
13632,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",154.41158630671833
13633,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",22.705034665611006
13634,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",93.0670407467784
13635,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",127.87345267749612
13636,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.705635950219266
13637,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.590092751630245
13638,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",30.304067256135664
13639,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",23.908239016695727
13640,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",69.01051505445108
13641,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",36.26165688108112
13642,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",38.952653077169614
13643,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",14.426578882631672
13644,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",14.685253514681849
13645,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",62.81027174828364
13646,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",50.02181030881384
13647,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",63.08049784811319
13648,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",33.16195170168378
13649,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",94.82811766793112
13650,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",53.578206634133274
13651,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",39.69667698332507
13652,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",0.5670927420778246
13653,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",103.68424668583242
13654,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",111.86631414555302
13655,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",14.999473113123068
13656,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",9.320194261843097
13657,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",95.64118104953855
13658,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",26.534047512650915
13659,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",70.37569546715545
13660,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.295400105652906
13661,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",51.5244273658981
13662,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",153.38359122263384
13663,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.280355962360073
13664,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",36.02444588254075
13665,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",31.907856784787214
13666,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",62.78175859737334
13667,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",7.574222251025563
13668,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",12.0172822032937
13669,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",49.136931623449115
13670,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",17.05605446699068
13671,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",32.86345321556445
13672,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",57.16753491722025
13673,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.243859961930601
13674,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",2.933549896720256
13675,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",70.92863255839916
13676,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",13.21816682149392
13677,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",292.78918136860807
13678,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",50.78357612915531
13679,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",71.84371918533547
13680,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",36.21419504249733
13681,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",25.012152686015536
13682,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",30.114223442953946
13683,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",20.940227832221414
13684,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",74.09828116301313
13685,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",4.887715340513063
13686,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",33.83254026533892
13687,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",44.98851169247391
13688,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",20.089761735489944
13689,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",38.87711008515052
13690,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",77.57921529512001
13691,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",62.231611206502244
13692,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",57.32906345161355
13693,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",28.118445734408336
13694,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",4.240066236347824
13695,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.017710947793566
13696,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.24311789225015
13697,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",64.37272360007442
13698,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",4.849809290765821
13699,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",60.678979224227525
13700,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",70.98566070635069
13701,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",124.05986132989906
13702,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",49.3687782246275
13703,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",13.094596291667065
13704,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",35.19653064113207
13705,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.68648029137939
13706,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",3.4065071093777815
13707,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",17.422339072679474
13708,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",4.818579696022053
13709,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",93.75571282657852
13710,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",79.87565130282266
13711,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",125.35386730200868
13712,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",33.96364886392449
13713,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",58.724859996950194
13714,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.08128705468855
13715,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",2.4713563850216556
13716,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",9.611087477058174
13717,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.57157775001101
13718,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.972674435809227
13719,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.687343221773933
13720,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",120.08628557288546
13721,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",98.0594517664126
13722,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",14.067820317318775
13723,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",48.38419136398154
13724,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",52.121948431336115
13725,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.51154794456061
13726,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.285673438152653
13727,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.075728364796767
13728,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",47.984289877619204
13729,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",17.27878013010193
13730,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.968492907687204
13731,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.752709972135627
13732,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",12.36690366593837
13733,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",6.045682208134343
13734,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",22.03202370922329
13735,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",85.9623700250948
13736,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",55.85043020752881
13737,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",56.352392956223795
13738,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",45.11668408513786
13739,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",81.57316593262361
13740,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",33.58011867745007
13741,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",0.7696454597954977
13742,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",166.37485690350934
13743,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",0.6733168136581511
13744,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",5.83732815181675
13745,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",14.450226174202676
13746,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",20.206163253738058
13747,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",62.83438586857697
13748,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",85.80231212372836
13749,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",3.9648082764391357
13750,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",93.69869329827402
13751,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",21.536931892696398
13752,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",110.39290965114131
13753,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",56.384754681301786
13754,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",35.89176610669474
13755,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",33.83108246956673
13756,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.780042825962985
13757,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",81.10178475575992
13758,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",77.22095657628498
13759,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",9.28713760037114
13760,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",16.73409975949505
13761,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",76.27946333533589
13762,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",54.678338896490395
13763,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",7.305745855055109
13764,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",43.07161506141962
13765,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",12.1496228965424
13766,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",25.463823833014548
13767,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.33182580741455
13768,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",52.43143595426285
13769,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",1.1830555399207479
13770,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.440321939772936
13771,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",35.36728395552859
13772,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",15.599876951916173
13773,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",15.730507070647908
13774,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",2.5788415484825706
13775,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",101.81725933317377
13776,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",53.53679190326983
13777,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",13.169572006851476
13778,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",56.15874911211105
13779,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",108.80933824658179
13780,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",53.16925577665265
13781,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",56.42787346747373
13782,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",27.662429689670038
13783,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.035930190074737
13784,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",58.42351547875568
13785,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.345051393298514
13786,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",21.75301428875165
13787,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",17.768598450703184
13788,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",7.899883283209158
13789,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",57.18717745177281
13790,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",2.2421159228068044
13791,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",18.58926009700702
13792,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",0.836999408295973
13793,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",29.359125906257677
13794,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",77.11618542065655
13795,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",19.333135596740412
13796,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",1.020905126951455
13797,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",61.39978801439958
13798,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",15.357929702505052
13799,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",123.12495717035952
13800,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",40.099227977753074
13801,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",74.51677411704027
13802,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",38.25205711180959
13803,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",27.56575992170417
13804,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",115.42258407672128
13805,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",1.0789903824780023
13806,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",80.33786644978342
13807,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",22.608738354302357
13808,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",64.66996629872068
13809,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",125.821275524718
13810,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",117.42937783578331
13811,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",34.7286732399731
13812,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",11.029336306735951
13813,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",3.0553662375917607
13814,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",29.29397829017305
13815,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",25.42861179963061
13816,BART,"0.905
 ($\epsilon_t$ = 1.00)","0.905
 ($\epsilon_t$ = 1.00)",7.141671645771766
